name,cover,url,intro,singer_id,song_id,song_cover,song_name
Gareth.T,http://p1.music.126.net/ftIjJR-g3jtUM9wdrUuUWw==/109951168231738841.jpg?param=640y300,https://music.163.com/artist?id=32944030,汤令山（英语：Gareth Tong Ling Shan，1999年12月30日—），艺名Gareth. T，香港创作男歌手。汤令山于青衣岛长大，小时候深受Eminem和来自英国的黑人老师教导和在聆听米高积逊的音乐下而受到启发，也因此有流利的英文。汤令山后在2017年到美国波士顿伯克利音乐学院修读音乐学士课程，双主修当代音乐写作与制作及电子音乐制作与设计，于2021年5月毕业。他自2018年起以独立歌手的方式于各大平台发行单曲。首支英语单曲《Faith》于2月6日发行，并于10月13日推出首支数码EP《18》。2020年，加盟独立厂牌Umami Records，并推出以其祖母作创作背景的英语单曲《Best Me I Can》。因缘际会下，汤令山认识了华纳香港Hip Hop ＋ R&B 部门主理人兼任饶舌歌手的“大匙羹”Nicholas。双方对音乐影像创作等方面的想法都很相近，在确认签约唱片公司不影响创作自由的前提下，汤令山于2021年初加盟华纳唱片。同年，汤令山推出加盟华纳唱片后之首支英语单曲《Boyfriend Material》，并首度派台至各大平台，不足四个月在YouTube得到过一百万点击率。及后推出的《Speed Limit》、与Moon Tang合唱的《Honest》以及出道四年以来的首支粤语单曲《劲浪漫超温馨》亦于各大平台获得不俗之佳绩，当中《Honest》及《劲浪漫超温馨》亦同样在YouTube各自得到过一百万点击率。汤令山从2021年起亦开始尝试以作曲人的身份与其他歌手合作，包括章尾而的《最后的黄昏》、姜涛的《Master Class》、与Tyson Yoshi共同创作的《December》、MIRROR的《12》等，其中《12》的MV汤令山亦有参与客串演出。2022年，汤令山跟随经理人“大匙羹”转至华纳唱片（亚太区）旗下厂牌An Asiatic Records，同年推出首支大碟专辑《To Be Honest》，收录其中的英语单曲《Confidence》首度登上新城劲爆外语榜第二十位。,32944030,"2603937853,2601622789","http://p2.music.126.net/2LW7boP25n9E-ZR_v8-oVw==/109951169740461120.jpg?param=130y130,http://p2.music.126.net/5bZYAmUKMqiUK9K7kDi5Jg==/109951169718000739.jpg?param=130y130","dishonesty,去北极忘记你"
FEEEleven,http://p2.music.126.net/TGQO4a-W30MzlUM5I7kqYA==/109951168557299299.jpg?param=640y300,https://music.163.com/artist?id=13701382,飞翼莱文FEEEleven,13701382,"2605881117,2605882837,2605882838","http://p1.music.126.net/RxIjqGELE6r-78jO2FUWeQ==/109951169763834013.jpg?param=130y130,http://p1.music.126.net/RxIjqGELE6r-78jO2FUWeQ==/109951169763834013.jpg?param=130y130,http://p2.music.126.net/RxIjqGELE6r-78jO2FUWeQ==/109951169763834013.jpg?param=130y130","27Club,GMan,WHEREISMYMIND！"
鱼蛋,http://p2.music.126.net/sw9i7Whw-ovNIDY_Tg8eSg==/109951166501374154.jpg?param=640y300,https://music.163.com/artist?id=12107556,鱼蛋，广东人，华语女歌手，毕业于星海音乐学院，曾发表作品《故事还长》《随忆》《靶心》《岁末》《不悔》《故事还长(官方粤语版)》,12107556,2600847644,http://p1.music.126.net/Ebv_Wj_29tQZuSELFwwqaA==/109951169708003170.jpg?param=130y130,夜色
杨胖雨,http://p2.music.126.net/RetoDS36q4qfF5KQGeOawg==/109951165759089529.jpg?param=640y300,https://music.163.com/artist?id=31051426,"微博：杨胖雨
该说点啥呢 .....凑个字数 嗯..... 我会继续努力哒！
谢谢大家的支持嘿嘿嘿！",31051426,2604833344,http://p1.music.126.net/lO8c7x_zH7WLRFJovjNPVQ==/109951169748777702.jpg?param=130y130,代替
MY FIRST STORY,http://p2.music.126.net/_HCXAaD0nD-2YdpShElQSg==/109951168993235203.jpg?param=640y300,https://music.163.com/artist?id=20689,"2011年夏天，在东京涩谷成立。
2012年4月以首张专辑《MY FIRST STORY》出道后，凭借扎实的歌曲和现场表演引起了话题，不仅在全国各大音乐节上频频亮相，还与众多海外艺人同台演出，逐渐积累了实力。此后，他们继续积极进行现场演出，以主唱Hiro压倒性的高音嗓音和丰富多样的声音展现出卓越的表现力，成为了日本代表性的摇滚乐队。
迎来出道10周年的2022年，他们在“MY FIRST STORY TOUR 2022”中进行了全国22场公演。2023年，他们完成了47个都道府县的巡演和为期12个月的连续发行。11月，他们在东京巨蛋与ONE OK ROCK进行了首次共演的仅此一夜的双人演唱会，并宣告将以单独演唱会的形式重返舞台。
这支不断进化的孤高摇滚乐队MY FIRST STORY的飞跃，不容错过。",20689,"2153792996,2159166445","http://p1.music.126.net/E9jL0lAvdlmGHKpO3pI8hw==/109951169571965958.jpg?param=130y130,http://p2.music.126.net/95NvwmwrUuvoCiJLfkTKLg==/109951169619552834.jpg?param=130y130","夢幻,夢幻 -TV ver.-"
三火flame,http://p1.music.126.net/S8nc8nSSXwEHgFDJluUA5Q==/109951166259460123.jpg?param=640y300,https://music.163.com/artist?id=36458527,《演奏家》在侧台候场,36458527,2094995270,http://p2.music.126.net/edPijUmVh8bphwTgd44SiA==/109951169019182276.jpg?param=130y130,被你骗 和你吻
Lazer Boomerang,http://p2.music.126.net/MWItVetnRuv-gLkWNT2x9A==/109951167184704498.jpg?param=640y300,https://music.163.com/artist?id=13976294,"Swiss musician Lazer Boomerang has his own way to cope with loss of loved ones, depression and heartbreaks. As an orphan, he had to fight his way through life. Maybe that’s why his music always feels honest and optimistic, even in its darkest outings.
He lives the love for pure pop-songs, good indie-music and 80s-tunes. Combining those genres into his very own unique style is, what drives the swiss musician. Or as he always says: “Maybe failing, but at least trying”.
瑞士音乐家Lazer Boomerang有自己的方法来应对至亲的离去，抑郁症和心理疾病。作为一个失去至亲的孤儿，他不得不在生活的潮水中挣扎。也许这就是为什么他的音乐总是让人感觉真诚和乐观，即使在最黑暗的郊游（Darkest Outings）这首歌中也是如此。他热爱纯粹的流行歌曲，优秀的独立音乐和80年代的曲调。将这些流派融入他自己独特的风格是推动瑞士音乐家的动力。或者正如他总是说的那样：""也许会失败，但至少要尝试一下""。",13976294,2165763414,http://p2.music.126.net/6maOUrt0aTEeAuGJ2z6JDw==/109951169679276741.jpg?param=130y130,Signals
YELLOW黃宣,http://p1.music.126.net/4A1BnFTx5sx10pVatWzCog==/109951166730899618.jpg?param=640y300,https://music.163.com/artist?id=33885397,"YELLOW黄宣
生于台北，音乐制作人、编曲人、词曲创作者、歌手、演员。以强烈的独特曲风及狂放不羁的舞台魅力深受乐迷喜爱，于幕后也曾参与许多知名歌手的作品，横跨主流与独立音乐圈。作品元素揉合灵骚放克、电子、爵士。2018年以”YELLOW”之名集结一班优秀乐手发行首张EP《都市病》，并包办演唱、词曲、编曲，与其制作搭档余佳伦（阿凉）荣获第三十届金曲奖最佳单曲制作人奖，以及2021年金音奖最佳创作歌手与最佳节奏蓝调歌曲奖。",33885397,2605167149,http://p2.music.126.net/a8NnNfnUn377WiKhM32AFw==/109951169752311726.jpg?param=130y130,小镇姑娘 (live)
Alaina Castillo,http://p1.music.126.net/iEOSuG1Pe1SMpFrUvUFkeg==/109951166074367777.jpg?param=640y300,https://music.163.com/artist?id=33344043,"Alaina Castillo (born November 16, 2000) is an America Youtuber and singer-songwriter from Huston, Texas. Alaina started gaining fame from posting singing covers of songs on her Youtube channel, which currently has over 700k subscribers. On October 18, 2019, Alaina released her debut single “i don’t think i love you anymore” from her debut EP, antisocial butterfly.",33344043,1837714220,http://p1.music.126.net/l9WlYzjTQISN8nxlKXZLMg==/109951165908982041.jpg?param=130y130,pocket locket
Billkin,http://p2.music.126.net/oOa-A5X7X0pwSrivahoMUA==/109951168665560014.jpg?param=640y300,https://music.163.com/artist?id=32424549,Billkin，中文名：马群耀，中文译名：普提蓬·阿萨拉塔纳功，大名：Putthipong Assaratanakul（พุฒิพงศ์ อัสสรัตนกุล），小 名：Billkin（บิวกิ้น），出生于1999年10月8日，泰国男演员、歌手、主持人，目前就读于泰国国立法政大学 ，主修工商管理（BBA），泰国男演员、歌手、模特、主持人 。星 座：天秤座、血 型：B型、身 高：180 cm、体 重：62 kg。,32424549,"2606338200,1482927399","http://p2.music.126.net/Dqg1O0TRSKM3I9NjBcy7yg==/109951169764998581.jpg?param=130y130,http://p2.music.126.net/ikiywy-N2bg91TWUUwj3TQ==/109951166685057136.jpg?param=130y130","หยงหย่วน (Ost. หลานม่า),กีดกัน (Skyline) (Ost. แปลรักฉันด้วยใจเธอ)"
Geuriel Danini,http://p1.music.126.net/6y-UleORITEDbvrOLV0Q8A==/5639395138885805.jpg?param=640y300,https://music.163.com/artist?id=55616364,暂无简介,55616364,2599742739,http://p2.music.126.net/1Dp9U7BfnUxiZi2a1vFJyQ==/109951169696839057.jpg?param=130y130,Eternal Bliss
陈一豪Clear,http://p1.music.126.net/TPEKti9GFhutadhdq0fGUA==/109951165549385059.jpg?param=640y300,https://music.163.com/artist?id=32893629,#壹伍零柒# 长沙市音乐玩家,32893629,2604541798,http://p1.music.126.net/Zgc-CXuhJ7f8dykLrUcP5Q==/109951169746060021.jpg?param=130y130,天亮就要走 (live)
艾欧查克,http://p2.music.126.net/lWNZXHsX3dAPR2z55sEtGg==/109951169641462697.jpg?param=640y300,https://music.163.com/artist?id=48992920,善于当个混球 立志成为所有人最讨厌的歌手 我是艾欧查克 我爱我自己,48992920,2144347178,http://p1.music.126.net/nGvmq561xNVM7y3mzgWpZg==/109951169484845109.jpg?param=130y130,风来坊
TINY 7,http://p2.music.126.net/mUjf6TfvehpVXtDibiJJPw==/109951169740202151.jpg?param=640y300,https://music.163.com/artist?id=33204812,"出生于千禧年现居湖南长沙的音乐人,
是近些年中国HIPHOP音乐界新生代的中坚力量,
善于用HIPHOP曲风融合R&B以及流行,
善用细腻的声线,前卫且独特的曲风来表达新世代的价值观,
使听众产生共鸣。",33204812,2015896805,http://p2.music.126.net/BQAY8w9XzOj_j1wZgIsczQ==/109951168247366566.jpg?param=130y130,浆果
蔡依林,http://p2.music.126.net/gujwuHKRhTykPZS4GtJQ3g==/109951169061116331.jpg?param=640y300,https://music.163.com/artist?id=7219,"蔡依林（Jolin Tsai），1980年9月15日生于台湾新北市，华语流行女歌手。
1998年，蔡依林在MTV音乐台举办的“新生卡位战”音乐大夺冠。1999年7月发行第一支个人单曲EP《和世界做邻居》开启了演唱生涯，9月发行首张专辑《Jolin 1019》并正式出道。2002年，蔡依林发表了自己的转型复出之作《骑士精神》，打响了2003年专辑《看我72变》的前奏，专辑《看我72变》推出后获得当年台湾地区年度销量冠军。
2006年蔡依林加盟百代唱片，推出专辑《舞娘》。2007年受颁第18届台湾金曲奖最佳国语女演唱人；同年9月21日发行专辑《爱情任务》，在北京、上海、南京、广州、长沙等一百多家电台，登上华语各大音乐排行榜冠军。2009年3月27日发行专辑《花蝴蝶》并获得港台地区年度最佳唱片。2012年9月14日与金曲团队首次合作发行专辑《MUSE》，并于2013年5月入围最佳国语女歌手、最佳国语专辑奖与最佳年度歌曲3大奖。2014年11月15日发行第13张国语专辑《呸》。2015年5月开启Play世界巡回演唱会，并于同年获得第26届台湾金曲奖最佳国语专辑奖。12月2日，蔡依林获得2015MAMA“亚洲最佳艺人奖”。2018年，推出暌违乐坛四年的专辑《UGLY BEAUTY》 ，专辑中的歌曲《怪美的》于Hit FM年度百首单曲排行榜位居第1名，使蔡依林成为迄今获得该榜单冠军次数最多的歌手；翌年5月该专辑入围第30届台湾金曲奖年度专辑奖、最佳国语专辑奖与最佳演唱录音专辑奖，专辑中的歌曲《玫瑰少年》入围年度歌曲奖，专辑中的歌曲《怪美的》MV入围最佳音乐录影带奖，蔡依林凭借该专辑入围最佳国语女歌手奖，陈星翰与蔡依林凭借专辑中的歌曲《怪美的》入围最佳单曲制作人奖，最终该专辑获得年度专辑奖，专辑中的歌曲《玫瑰少年》获得年度歌曲奖，该专辑亦是该届获得最多奖项的专辑之一。
2019年1月开始担任中国大陆爱奇艺偶像男团竞演养成真人秀节目《青春有你》舞蹈导师。同月与歌手刘宇宁与抖音达人为行动应用程序抖音短视频合唱单曲《新年抖来咪》。同年11月发行单曲《心引力》，该歌曲与歌手王俊凯合唱。同年12月展开个人第5轮大型售票巡回演唱会“Ugly Beauty世界巡回演唱会”。2020年4月，蔡与香港歌手陈奕迅（Eason Chan）发行了单曲“ Fight as one”，呼吁与COVID-19大流行作斗争。2020年7月，专辑《Ugly Beauty》中的“红衣女孩” 音乐视频被提名第31届金曲奖最佳音乐视频。",7219,"4874397,209586,209718,209917,991360","http://p1.music.126.net/CV-F8BHGUiBlYHlQTv0VFA==/109951163353504369.jpg?param=130y130,http://p2.music.126.net/hxCXuec8rnU8QKqKHPiJ5g==/109951168195228279.jpg?param=130y130,http://p2.music.126.net/owr7Ak1Dk6AAn96hirnUDg==/109951163251449978.jpg?param=130y130,http://p2.music.126.net/BVT-OnAmS0UWNhKeq9oNSQ==/109951167146289431.jpg?param=130y130,http://p1.music.126.net/KrYs1TXcHaGuYdZHPbiSJQ==/886206372031471.jpg?param=130y130","倒带,妥协,舞娘,海盗,海市蜃楼"
张子墨z!mooo,http://p2.music.126.net/UWklYzxgUmSjYuZW2jVHCA==/109951165649401812.jpg?param=640y300,https://music.163.com/artist?id=35066933,"唱作人张子墨（z!mooo）
作词作曲编曲混音演唱",35066933,2122898230,http://p2.music.126.net/1Ujn1FFj0C_hFGW6NIOs3Q==/109951169302747136.jpg?param=130y130,falling in luv
知晏,http://p1.music.126.net/Vbjs4VHvKHtgRf3fkivceg==/109951166323933012.jpg?param=640y300,https://music.163.com/artist?id=34515052,"唱作人 编曲制作人
经纪人李老师18311302971
演出商务合作 BJGOM2025
歌迷群zhiyan20200311",34515052,2603927993,http://p2.music.126.net/UqWhXIqHBDUREClcyY5_Lg==/109951169740395415.jpg?param=130y130,梦同游
AUrora,http://p1.music.126.net/zMJ33oTN_qY34g3jaT5etw==/109951169387650194.jpg?param=640y300,https://music.163.com/artist?id=60588449,"AUrora，大陆地区男歌手,发布有云音乐热门歌曲《Magnetic》收录于专辑《Magnetic》中。",60588449,2604284559,http://p2.music.126.net/5LawPFEb8B3f-YIKizfbjg==/109951169743667123.jpg?param=130y130,不再悲伤
Quavo,http://p1.music.126.net/mYsM8fjt3wmqZqdftPfbAw==/109951165693545731.jpg?param=640y300,https://music.163.com/artist?id=12086073,1991年4月2日生于美国佐治亚州劳伦斯维尔，美国说唱歌手，音乐制作人，美国说唱组合Migos成员之一。,12086073,2604720256,http://p2.music.126.net/yPnieu8WXDRDbuirY4foKg==/109951169747801197.jpg?param=130y130,Tough
XiRXG,http://p1.music.126.net/t6Mcap0Ni14SNMdXOElhSA==/109951167565426932.jpg?param=640y300,https://music.163.com/artist?id=53184558,"网易云独家签约艺人，国内新一代独立电音/电子音乐制作人，风格：G House/Slap House/Brazilian Bass/Deep House,代表作《Astronomia (Original Mix)》商务演出合作请联私信！",53184558,2599828686,http://p1.music.126.net/MKnHivxki1D1FO3JuqEtXg==/109951169697781121.jpg?param=130y130,GoneBad (Phonk)
Cristian Marchi,http://p1.music.126.net/2hUqWMkBeU6Fd6gjjPf07w==/5946158883444109.jpg?param=640y300,https://music.163.com/artist?id=31178,"Cristian Marchi (born March 31, 1976 in Mantova, Italy) is an Italian progressive house, electro house and house music producer and DJ.",31178,"2133568636,2133567415,2149188052,2165554280,2144076035,2143288502","http://p1.music.126.net/u3hoC9OjOwdYRqrEZGrgSA==/109951169395179161.jpg?param=130y130,http://p2.music.126.net/u3hoC9OjOwdYRqrEZGrgSA==/109951169395179161.jpg?param=130y130,http://p1.music.126.net/1_5bm4l_cxRGFUFV_EdNvA==/109951169528637979.jpg?param=130y130,http://p1.music.126.net/eaZf2eYu_jVi9rkvsvKZoA==/109951169677417313.jpg?param=130y130,http://p1.music.126.net/bVXq3WOZ1Sy_1NZ2nzH0ug==/109951169483006345.jpg?param=130y130,http://p2.music.126.net/yPKjb4q_g2Ft9WSA0WCJIg==/109951169476318117.jpg?param=130y130","Fast Cars & Superstars (Extended),Fast Cars & Superstars (Radio),Fast cars (2024 Radio Edit),Fast Cars & Superstars (Original Mix),Fast Cars & Superstars (Extended 2024),Fast Cars & Superstars (2024 Edit)"
戚薇,http://p2.music.126.net/9PAxdv5i3kR1HPNi3BhUjg==/109951169521823316.jpg?param=640y300,https://music.163.com/artist?id=9203,"戚薇，1984年10月26日出生于四川省成都市武侯区，中国内地女演员、歌手，毕业于浙江传媒学院录音艺术专业。
2006年因参加选秀节目《我型我秀》而正式出道，同年与袁成杰组成“男才女貌”组合，并凭借歌曲《外滩十八号》在歌坛获得关注。2010年因参演古装剧《美人心计》而被观众所熟知。2011年主演都市情感剧《夏家三千金》；同年签约海蝶音乐，并发行首张个人EP《如果爱忘了》。2012年在都市剧《世界上另一个我》中饰演摇滚女歌手纪南娜。2014年9月8日，与韩国演员李承铉结婚。2015年正式复出，并主演都市情感剧《我是杜拉拉》。2016年，出演吴宇森导演的动作片《追捕》；同年参演都市情感剧《深夜食堂》。",9203,2604862743,http://p2.music.126.net/jtxVl7LtgFlQXLDYHPVaMA==/109951169752071397.jpg?param=130y130,若梦 (Live)
Tablo,http://p1.music.126.net/O0nP-D1593naqr7mL6GFBQ==/109951169451147316.jpg?param=640y300,https://music.163.com/artist?id=124872,"Tablo（타블로），本名이선웅（Lee Seon-woong），韩裔加拿大籍饶舌歌手、词曲作家、音乐制作人、作家、及嘻哈组合Epik High的队长。2015年创立音乐厂牌HIGHGRND。Tablo高中时期便为线上歌手作词，大学毕业后不顾父母反对来到韩国欲完成音乐梦。2001年，与DJ Tukutz及Mithra Jin组成Epik High，Tablo为主要词曲创作者及制作人，迄今发行十张专辑，三张EP。2011年11月，Tablo发行个人专辑《Fever's End (红疹)》，专辑所有作词、作曲、编曲、制作基本由他一人完成。
组合活动外，Tablo曾为Younha、李夏怡、水晶男孩、宝儿、金俊秀等歌手们制作专辑。Tablo与好友Nell乐团主唱金钟万曾组成Borderline发行特定专辑。Tablo的音乐风格多元，如trance、trip hop乃至摇滚。Tablo也是一名作家，2008年以英语本名Daniel Armand Lee出版英文短篇小说集《Pieces of You》，一个月卖出20万本；2016年发行英文与韩文谚语集《BloNote》。",124872,2150567179,http://p2.music.126.net/HoPdMggHj8W4gm5_IDDkvw==/109951169542146044.jpg?param=130y130,Stay Hungry （《新说唱2024》明星制作人Cypher）
